date,staff_id,staff_name,staff_type,staff_role,cases,minutes,week
2024-06-06,S006,劉護理師,nurse,nurse,0,132,23
2024-06-06,S007,陳護理師,nurse,nurse,0,119,23
2024-06-06,S008,王美療師,therapist,therapist,0,120,23
2024-06-06,S009,林美療師,therapist,therapist,0,118,23
2024-06-06,S010,葉美療師,therapist,therapist,0,103,23
2024-06-06,S011,陳美療師,therapist,therapist,0,149,23
2024-06-06,S012,黃諮詢師,consultant,consultant,0,100,23
2024-06-06,S013,林諮詢師,consultant,consultant,0,145,23
2024-06-06,S014,郭櫃台,admin,admin,0,440,23
2024-06-06,S015,許行政,admin,admin,0,387,23
2024-06-06,S016,邱客服,admin,admin,0,430,23
2024-06-06,S017,王護理師,nurse,nurse,0,96,23
2024-06-06,S018,趙護理師,nurse,nurse,0,126,23
2024-06-06,S019,周諮詢師,consultant,consultant,0,94,23
2024-06-07,S001,陳醫師,doctor,doctor,0,44,23
2024-06-07,S002,李醫師,doctor,doctor,0,31,23
2024-06-07,S003,吳醫師,doctor,doctor,0,46,23
2024-06-07,S004,林醫師,doctor,doctor,0,30,23
2024-06-07,S005,張護理師,nurse,nurse,0,141,23
2024-06-07,S006,劉護理師,nurse,nurse,0,132,23
2024-06-07,S007,陳護理師,nurse,nurse,0,99,23
2024-06-07,S008,王美療師,therapist,therapist,0,117,23
2024-06-07,S009,林美療師,therapist,therapist,0,101,23
2024-06-07,S010,葉美療師,therapist,therapist,0,94,23
2024-06-07,S011,陳美療師,therapist,therapist,0,106,23
2024-06-07,S012,黃諮詢師,consultant,consultant,0,141,23
2024-06-07,S013,林諮詢師,consultant,consultant,0,101,23
2024-06-07,S014,郭櫃台,admin,admin,0,326,23
2024-06-07,S015,許行政,admin,admin,0,436,23
2024-06-07,S016,邱客服,admin,admin,0,429,23
2024-06-07,S017,王護理師,nurse,nurse,0,93,23
2024-06-07,S018,趙護理師,nurse,nurse,0,149,23
2024-06-07,S019,周諮詢師,consultant,consultant,0,138,23
2024-06-08,S001,陳醫師,doctor,doctor,0,30,23
2024-06-08,S002,李醫師,doctor,doctor,0,44,23
2024-06-08,S003,吳醫師,doctor,doctor,0,31,23
2024-06-08,S004,林醫師,doctor,doctor,0,54,23
2024-06-08,S005,張護理師,nurse,nurse,0,112,23
2024-06-08,S006,劉護理師,nurse,nurse,0,119,23
2024-06-08,S007,陳護理師,nurse,nurse,0,133,23
2024-06-08,S008,王美療師,therapist,therapist,0,113,23
2024-06-08,S009,林美療師,therapist,therapist,0,115,23
2024-06-08,S010,葉美療師,therapist,therapist,0,116,23
2024-06-08,S011,陳美療師,therapist,therapist,0,128,23
2024-06-08,S012,黃諮詢師,consultant,consultant,0,108,23
2024-06-08,S013,林諮詢師,consultant,consultant,0,114,23
2024-06-08,S014,郭櫃台,admin,admin,0,314,23
2024-06-08,S015,許行政,admin,admin,0,377,23
2024-06-08,S016,邱客服,admin,admin,0,402,23
2024-06-08,S017,王護理師,nurse,nurse,0,93,23
2024-06-08,S018,趙護理師,nurse,nurse,0,146,23
2024-06-08,S019,周諮詢師,consultant,consultant,0,103,23
2024-06-09,S001,陳醫師,doctor,doctor,0,46,23
2024-06-09,S002,李醫師,doctor,doctor,0,50,23
2024-06-09,S003,吳醫師,doctor,doctor,0,46,23
2024-06-09,S004,林醫師,doctor,doctor,0,30,23
2024-06-09,S005,張護理師,nurse,nurse,0,143,23
2024-06-09,S006,劉護理師,nurse,nurse,0,98,23
2024-06-09,S007,陳護理師,nurse,nurse,0,132,23
2024-06-09,S008,王美療師,therapist,therapist,0,113,23
2024-06-09,S009,林美療師,therapist,therapist,0,92,23
2024-06-09,S010,葉美療師,therapist,therapist,0,106,23
2024-06-09,S011,陳美療師,therapist,therapist,0,137,23
2024-06-09,S012,黃諮詢師,consultant,consultant,0,141,23
2024-06-09,S013,林諮詢師,consultant,consultant,0,120,23
2024-06-09,S014,郭櫃台,admin,admin,0,378,23
2024-06-09,S015,許行政,admin,admin,0,405,23
2024-06-09,S016,邱客服,admin,admin,0,356,23
2024-06-09,S017,王護理師,nurse,nurse,0,97,23
2024-06-09,S018,趙護理師,nurse,nurse,0,98,23
2024-06-09,S019,周諮詢師,consultant,consultant,0,121,23
2024-06-10,S001,陳醫師,doctor,doctor,0,59,24
2024-06-10,S002,李醫師,doctor,doctor,0,54,24
2024-06-10,S003,吳醫師,doctor,doctor,0,33,24
2024-06-10,S004,林醫師,doctor,doctor,0,58,24
2024-06-10,S005,張護理師,nurse,nurse,0,108,24
2024-06-10,S006,劉護理師,nurse,nurse,0,116,24
2024-06-10,S007,陳護理師,nurse,nurse,0,148,24
2024-06-10,S008,王美療師,therapist,therapist,0,97,24
2024-06-10,S009,林美療師,therapist,therapist,0,116,24
2024-06-10,S010,葉美療師,therapist,therapist,0,136,24
2024-06-10,S011,陳美療師,therapist,therapist,0,148,24
2024-06-10,S012,黃諮詢師,consultant,consultant,0,102,24
2024-06-10,S013,林諮詢師,consultant,consultant,0,147,24
2024-06-10,S014,郭櫃台,admin,admin,0,386,24
2024-06-10,S015,許行政,admin,admin,0,312,24
2024-06-10,S016,邱客服,admin,admin,0,436,24
2024-06-10,S017,王護理師,nurse,nurse,0,150,24
2024-06-10,S018,趙護理師,nurse,nurse,0,104,24
2024-06-10,S019,周諮詢師,consultant,consultant,0,114,24
2024-06-11,S001,陳醫師,doctor,doctor,0,49,24
2024-06-11,S002,李醫師,doctor,doctor,0,39,24
2024-06-11,S003,吳醫師,doctor,doctor,0,46,24
2024-06-11,S004,林醫師,doctor,doctor,0,48,24
2024-06-11,S005,張護理師,nurse,nurse,0,126,24
2024-06-11,S006,劉護理師,nurse,nurse,0,109,24
2024-06-11,S007,陳護理師,nurse,nurse,0,144,24
2024-06-11,S008,王美療師,therapist,therapist,0,141,24
2024-06-11,S009,林美療師,therapist,therapist,0,149,24
2024-06-11,S010,葉美療師,therapist,therapist,0,149,24
2024-06-11,S011,陳美療師,therapist,therapist,0,104,24
2024-06-11,S012,黃諮詢師,consultant,consultant,0,147,24
2024-06-11,S013,林諮詢師,consultant,consultant,0,135,24
2024-06-11,S014,郭櫃台,admin,admin,0,373,24
2024-06-11,S015,許行政,admin,admin,0,311,24
2024-06-11,S016,邱客服,admin,admin,0,377,24
2024-06-11,S017,王護理師,nurse,nurse,0,94,24
2024-06-11,S018,趙護理師,nurse,nurse,0,145,24
2024-06-11,S019,周諮詢師,consultant,consultant,0,109,24
2024-06-12,S001,陳醫師,doctor,doctor,0,38,24
2024-06-12,S002,李醫師,doctor,doctor,0,38,24
2024-06-12,S003,吳醫師,doctor,doctor,0,36,24
2024-06-12,S004,林醫師,doctor,doctor,0,33,24
2024-06-12,S005,張護理師,nurse,nurse,0,144,24
2024-06-12,S006,劉護理師,nurse,nurse,0,114,24
2024-06-12,S007,陳護理師,nurse,nurse,0,90,24
2024-06-12,S008,王美療師,therapist,therapist,0,95,24
2024-06-12,S009,林美療師,therapist,therapist,0,122,24
2024-06-12,S010,葉美療師,therapist,therapist,0,139,24
2024-06-12,S011,陳美療師,therapist,therapist,0,141,24
2024-06-12,S012,黃諮詢師,consultant,consultant,0,103,24
2024-06-12,S013,林諮詢師,consultant,consultant,0,111,24
2024-06-12,S014,郭櫃台,admin,admin,0,315,24
2024-06-12,S015,許行政,admin,admin,0,419,24
2024-06-12,S016,邱客服,admin,admin,0,302,24
2024-06-12,S017,王護理師,nurse,nurse,0,116,24
2024-06-12,S018,趙護理師,nurse,nurse,0,97,24
2024-06-12,S019,周諮詢師,consultant,consultant,0,134,24
2024-06-13,S001,陳醫師,doctor,doctor,0,41,24
2024-06-13,S002,李醫師,doctor,doctor,0,56,24
2024-06-13,S003,吳醫師,doctor,doctor,0,43,24
2024-06-13,S004,林醫師,doctor,doctor,0,32,24
2024-06-13,S005,張護理師,nurse,nurse,0,123,24
2024-06-13,S006,劉護理師,nurse,nurse,0,107,24
2024-06-13,S007,陳護理師,nurse,nurse,0,91,24
2024-06-13,S008,王美療師,therapist,therapist,0,106,24
2024-06-13,S009,林美療師,therapist,therapist,0,104,24
2024-06-13,S010,葉美療師,therapist,therapist,0,137,24
2024-06-13,S011,陳美療師,therapist,therapist,0,117,24
2024-06-13,S012,黃諮詢師,consultant,consultant,0,145,24
2024-06-13,S013,林諮詢師,consultant,consultant,0,134,24
2024-06-13,S014,郭櫃台,admin,admin,0,408,24
2024-06-13,S015,許行政,admin,admin,0,403,24
2024-06-13,S016,邱客服,admin,admin,0,426,24
2024-06-13,S017,王護理師,nurse,nurse,0,144,24
2024-06-13,S018,趙護理師,nurse,nurse,0,118,24
2024-06-13,S019,周諮詢師,consultant,consultant,0,103,24
2024-06-14,S001,陳醫師,doctor,doctor,0,49,24
2024-06-14,S002,李醫師,doctor,doctor,0,59,24
2024-06-14,S003,吳醫師,doctor,doctor,0,36,24
2024-06-14,S004,林醫師,doctor,doctor,0,42,24
2024-06-14,S005,張護理師,nurse,nurse,0,145,24
2024-06-14,S006,劉護理師,nurse,nurse,0,139,24
2024-06-14,S007,陳護理師,nurse,nurse,0,108,24
2024-06-14,S008,王美療師,therapist,therapist,0,136,24
2024-06-14,S009,林美療師,therapist,therapist,0,148,24
2024-06-14,S010,葉美療師,therapist,therapist,0,120,24
2024-06-14,S011,陳美療師,therapist,therapist,0,133,24
2024-06-14,S012,黃諮詢師,consultant,consultant,0,120,24
2024-06-14,S013,林諮詢師,consultant,consultant,0,101,24
2024-06-14,S014,郭櫃台,admin,admin,0,421,24
2024-06-14,S015,許行政,admin,admin,0,438,24
2024-06-14,S016,邱客服,admin,admin,0,376,24
2024-06-14,S017,王護理師,nurse,nurse,0,121,24
2024-06-14,S018,趙護理師,nurse,nurse,0,91,24
2024-06-14,S019,周諮詢師,consultant,consultant,0,136,24
2024-06-15,S001,陳醫師,doctor,doctor,0,49,24
2024-06-15,S002,李醫師,doctor,doctor,0,52,24
2024-06-15,S003,吳醫師,doctor,doctor,0,50,24
2024-06-15,S004,林醫師,doctor,doctor,0,38,24
2024-06-15,S005,張護理師,nurse,nurse,0,150,24
2024-06-15,S006,劉護理師,nurse,nurse,0,112,24
2024-06-15,S007,陳護理師,nurse,nurse,0,118,24
2024-06-15,S008,王美療師,therapist,therapist,0,95,24
2024-06-15,S009,林美療師,therapist,therapist,0,108,24
2024-06-15,S010,葉美療師,therapist,therapist,0,116,24
2024-06-15,S011,陳美療師,therapist,therapist,0,143,24
2024-06-15,S012,黃諮詢師,consultant,consultant,0,102,24
2024-06-15,S013,林諮詢師,consultant,consultant,0,144,24
2024-06-15,S014,郭櫃台,admin,admin,0,351,24
2024-06-15,S015,許行政,admin,admin,0,336,24
2024-06-15,S016,邱客服,admin,admin,0,349,24
2024-06-15,S017,王護理師,nurse,nurse,0,137,24
2024-06-15,S018,趙護理師,nurse,nurse,0,132,24
2024-06-15,S019,周諮詢師,consultant,consultant,0,95,24
2024-06-16,S001,陳醫師,doctor,doctor,0,51,24
2024-06-16,S002,李醫師,doctor,doctor,0,39,24
2024-06-16,S003,吳醫師,doctor,doctor,0,51,24
2024-06-16,S004,林醫師,doctor,doctor,0,41,24
2024-06-16,S005,張護理師,nurse,nurse,0,108,24
2024-06-16,S006,劉護理師,nurse,nurse,0,140,24
2024-06-16,S007,陳護理師,nurse,nurse,0,133,24
2024-06-16,S008,王美療師,therapist,therapist,0,116,24
2024-06-16,S009,林美療師,therapist,therapist,0,123,24
2024-06-16,S010,葉美療師,therapist,therapist,0,101,24
2024-06-16,S011,陳美療師,therapist,therapist,0,133,24
2024-06-16,S012,黃諮詢師,consultant,consultant,0,95,24
2024-06-16,S013,林諮詢師,consultant,consultant,0,120,24
2024-06-16,S014,郭櫃台,admin,admin,0,309,24
2024-06-16,S015,許行政,admin,admin,0,400,24
2024-06-16,S016,邱客服,admin,admin,0,329,24
2024-06-16,S017,王護理師,nurse,nurse,0,135,24
2024-06-16,S018,趙護理師,nurse,nurse,0,120,24
2024-06-16,S019,周諮詢師,consultant,consultant,0,113,24
2024-06-17,S001,陳醫師,doctor,doctor,0,45,25
2024-06-17,S002,李醫師,doctor,doctor,0,33,25
2024-06-17,S003,吳醫師,doctor,doctor,0,52,25
2024-06-17,S004,林醫師,doctor,doctor,0,60,25
2024-06-17,S005,張護理師,nurse,nurse,0,112,25
2024-06-17,S006,劉護理師,nurse,nurse,0,117,25
2024-06-17,S007,陳護理師,nurse,nurse,0,150,25
2024-06-17,S008,王美療師,therapist,therapist,0,100,25
2024-06-17,S009,林美療師,therapist,therapist,0,138,25
2024-06-17,S010,葉美療師,therapist,therapist,0,108,25
2024-06-17,S011,陳美療師,therapist,therapist,0,145,25
2024-06-17,S012,黃諮詢師,consultant,consultant,0,150,25
2024-06-17,S013,林諮詢師,consultant,consultant,0,119,25
2024-06-17,S014,郭櫃台,admin,admin,0,304,25
2024-06-17,S015,許行政,admin,admin,0,389,25
2024-06-17,S016,邱客服,admin,admin,0,394,25
2024-06-17,S017,王護理師,nurse,nurse,0,111,25
2024-06-17,S018,趙護理師,nurse,nurse,0,93,25
2024-06-17,S019,周諮詢師,consultant,consultant,0,90,25
2024-06-18,S001,陳醫師,doctor,doctor,0,32,25
2024-06-18,S002,李醫師,doctor,doctor,0,30,25
2024-06-18,S003,吳醫師,doctor,doctor,0,35,25
2024-06-18,S004,林醫師,doctor,doctor,0,46,25
2024-06-18,S005,張護理師,nurse,nurse,0,116,25
2024-06-18,S006,劉護理師,nurse,nurse,0,105,25
2024-06-18,S007,陳護理師,nurse,nurse,0,100,25
2024-06-18,S008,王美療師,therapist,therapist,0,132,25
2024-06-18,S009,林美療師,therapist,therapist,0,93,25
2024-06-18,S010,葉美療師,therapist,therapist,0,99,25
2024-06-18,S011,陳美療師,therapist,therapist,0,129,25
2024-06-18,S012,黃諮詢師,consultant,consultant,0,140,25
2024-06-18,S013,林諮詢師,consultant,consultant,0,131,25
2024-06-18,S014,郭櫃台,admin,admin,0,306,25
2024-06-18,S015,許行政,admin,admin,0,445,25
2024-06-18,S016,邱客服,admin,admin,0,316,25
2024-06-18,S017,王護理師,nurse,nurse,0,124,25
2024-06-18,S018,趙護理師,nurse,nurse,0,117,25
2024-06-18,S019,周諮詢師,consultant,consultant,0,90,25
2024-06-19,S001,陳醫師,doctor,doctor,0,42,25
2024-06-19,S002,李醫師,doctor,doctor,0,55,25
2024-06-19,S003,吳醫師,doctor,doctor,0,36,25
2024-06-19,S004,林醫師,doctor,doctor,0,51,25
2024-06-19,S005,張護理師,nurse,nurse,0,128,25
2024-06-19,S006,劉護理師,nurse,nurse,0,90,25
2024-06-19,S007,陳護理師,nurse,nurse,0,96,25
2024-06-19,S008,王美療師,therapist,therapist,0,93,25
2024-06-19,S009,林美療師,therapist,therapist,0,146,25
2024-06-19,S010,葉美療師,therapist,therapist,0,132,25
2024-06-19,S011,陳美療師,therapist,therapist,0,96,25
2024-06-19,S012,黃諮詢師,consultant,consultant,0,103,25
2024-06-19,S013,林諮詢師,consultant,consultant,0,106,25
2024-06-19,S014,郭櫃台,admin,admin,0,379,25
2024-06-19,S015,許行政,admin,admin,0,331,25
2024-06-19,S016,邱客服,admin,admin,0,400,25
2024-06-19,S017,王護理師,nurse,nurse,0,124,25
2024-06-19,S018,趙護理師,nurse,nurse,0,102,25
2024-06-19,S019,周諮詢師,consultant,consultant,0,126,25
2024-06-20,S001,陳醫師,doctor,doctor,0,37,25
2024-06-20,S002,李醫師,doctor,doctor,0,48,25
2024-06-20,S003,吳醫師,doctor,doctor,0,59,25
2024-06-20,S004,林醫師,doctor,doctor,0,53,25
2024-06-20,S005,張護理師,nurse,nurse,0,125,25
2024-06-20,S006,劉護理師,nurse,nurse,0,120,25
2024-06-20,S007,陳護理師,nurse,nurse,0,98,25
2024-06-20,S008,王美療師,therapist,therapist,0,92,25
2024-06-20,S009,林美療師,therapist,therapist,0,94,25
2024-06-20,S010,葉美療師,therapist,therapist,0,91,25
2024-06-20,S011,陳美療師,therapist,therapist,0,98,25
2024-06-20,S012,黃諮詢師,consultant,consultant,0,118,25
2024-06-20,S013,林諮詢師,consultant,consultant,0,103,25
2024-06-20,S014,郭櫃台,admin,admin,0,345,25
2024-06-20,S015,許行政,admin,admin,0,305,25
2024-06-20,S016,邱客服,admin,admin,0,307,25
2024-06-20,S017,王護理師,nurse,nurse,0,95,25
2024-06-20,S018,趙護理師,nurse,nurse,0,104,25
2024-06-20,S019,周諮詢師,consultant,consultant,0,128,25
2024-06-21,S001,陳醫師,doctor,doctor,0,46,25
2024-06-21,S002,李醫師,doctor,doctor,0,60,25
2024-06-21,S003,吳醫師,doctor,doctor,0,31,25
2024-06-21,S004,林醫師,doctor,doctor,0,48,25
2024-06-21,S005,張護理師,nurse,nurse,0,147,25
2024-06-21,S006,劉護理師,nurse,nurse,0,137,25
2024-06-21,S007,陳護理師,nurse,nurse,0,117,25
2024-06-21,S008,王美療師,therapist,therapist,0,90,25
2024-06-21,S009,林美療師,therapist,therapist,0,102,25
2024-06-21,S010,葉美療師,therapist,therapist,0,139,25
2024-06-21,S011,陳美療師,therapist,therapist,0,115,25
2024-06-21,S012,黃諮詢師,consultant,consultant,0,121,25
2024-06-21,S013,林諮詢師,consultant,consultant,0,107,25
2024-06-21,S014,郭櫃台,admin,admin,0,346,25
2024-06-21,S015,許行政,admin,admin,0,407,25
2024-06-21,S016,邱客服,admin,admin,0,323,25
2024-06-21,S017,王護理師,nurse,nurse,0,131,25
2024-06-21,S018,趙護理師,nurse,nurse,0,140,25
2024-06-21,S019,周諮詢師,consultant,consultant,0,125,25
2024-06-22,S001,陳醫師,doctor,doctor,0,40,25
2024-06-22,S002,李醫師,doctor,doctor,0,44,25
2024-06-22,S003,吳醫師,doctor,doctor,0,48,25
2024-06-22,S004,林醫師,doctor,doctor,0,37,25
2024-06-22,S005,張護理師,nurse,nurse,0,103,25
2024-06-22,S006,劉護理師,nurse,nurse,0,113,25
2024-06-22,S007,陳護理師,nurse,nurse,0,105,25
2024-06-22,S008,王美療師,therapist,therapist,0,138,25
2024-06-22,S009,林美療師,therapist,therapist,0,126,25
2024-06-22,S010,葉美療師,therapist,therapist,0,91,25
2024-06-22,S011,陳美療師,therapist,therapist,0,118,25
2024-06-22,S012,黃諮詢師,consultant,consultant,0,96,25
2024-06-22,S013,林諮詢師,consultant,consultant,0,105,25
2024-06-22,S014,郭櫃台,admin,admin,0,376,25
2024-06-22,S015,許行政,admin,admin,0,421,25
2024-06-22,S016,邱客服,admin,admin,0,373,25
2024-06-22,S017,王護理師,nurse,nurse,0,100,25
2024-06-22,S018,趙護理師,nurse,nurse,0,123,25
2024-06-22,S019,周諮詢師,consultant,consultant,0,140,25
2024-06-23,S001,陳醫師,doctor,doctor,0,30,25
2024-06-23,S002,李醫師,doctor,doctor,0,33,25
2024-06-23,S003,吳醫師,doctor,doctor,0,56,25
2024-06-23,S004,林醫師,doctor,doctor,0,36,25
2024-06-23,S005,張護理師,nurse,nurse,0,106,25
2024-06-23,S006,劉護理師,nurse,nurse,0,132,25
2024-06-23,S007,陳護理師,nurse,nurse,0,136,25
2024-06-23,S008,王美療師,therapist,therapist,0,94,25
2024-06-23,S009,林美療師,therapist,therapist,0,95,25
2024-06-23,S010,葉美療師,therapist,therapist,0,96,25
2024-06-23,S011,陳美療師,therapist,therapist,0,95,25
2024-06-23,S012,黃諮詢師,consultant,consultant,0,146,25
2024-06-23,S013,林諮詢師,consultant,consultant,0,148,25
2024-06-23,S014,郭櫃台,admin,admin,0,381,25
2024-06-23,S015,許行政,admin,admin,0,347,25
2024-06-23,S016,邱客服,admin,admin,0,378,25
2024-06-23,S017,王護理師,nurse,nurse,0,126,25
2024-06-23,S018,趙護理師,nurse,nurse,0,113,25
2024-06-23,S019,周諮詢師,consultant,consultant,0,149,25
2024-06-24,S001,陳醫師,doctor,doctor,0,58,26
2024-06-24,S002,李醫師,doctor,doctor,0,36,26
2024-06-24,S003,吳醫師,doctor,doctor,0,42,26
2024-06-24,S004,林醫師,doctor,doctor,0,45,26
2024-06-24,S005,張護理師,nurse,nurse,0,126,26
2024-06-24,S006,劉護理師,nurse,nurse,0,134,26
2024-06-24,S007,陳護理師,nurse,nurse,0,116,26
2024-06-24,S008,王美療師,therapist,therapist,0,97,26
2024-06-24,S009,林美療師,therapist,therapist,0,117,26
2024-06-24,S010,葉美療師,therapist,therapist,0,113,26
2024-06-24,S011,陳美療師,therapist,therapist,0,131,26
2024-06-24,S012,黃諮詢師,consultant,consultant,0,123,26
2024-06-24,S013,林諮詢師,consultant,consultant,0,111,26
2024-06-24,S014,郭櫃台,admin,admin,0,308,26
2024-06-24,S015,許行政,admin,admin,0,416,26
2024-06-24,S016,邱客服,admin,admin,0,400,26
2024-06-24,S017,王護理師,nurse,nurse,0,135,26
2024-06-24,S018,趙護理師,nurse,nurse,0,102,26
2024-06-24,S019,周諮詢師,consultant,consultant,0,108,26
2024-06-25,S001,陳醫師,doctor,doctor,0,56,26
2024-06-25,S002,李醫師,doctor,doctor,0,43,26
2024-06-25,S003,吳醫師,doctor,doctor,0,46,26
2024-06-25,S004,林醫師,doctor,doctor,0,42,26
2024-06-25,S005,張護理師,nurse,nurse,0,132,26
2024-06-25,S006,劉護理師,nurse,nurse,0,137,26
2024-06-25,S007,陳護理師,nurse,nurse,0,106,26
2024-06-25,S008,王美療師,therapist,therapist,0,131,26
2024-06-25,S009,林美療師,therapist,therapist,0,107,26
2024-06-25,S010,葉美療師,therapist,therapist,0,132,26
2024-06-25,S011,陳美療師,therapist,therapist,0,92,26
2024-06-25,S012,黃諮詢師,consultant,consultant,0,106,26
2024-06-25,S013,林諮詢師,consultant,consultant,0,101,26
2024-06-25,S014,郭櫃台,admin,admin,0,450,26
2024-06-25,S015,許行政,admin,admin,0,417,26
2024-06-25,S016,邱客服,admin,admin,0,434,26
2024-06-25,S017,王護理師,nurse,nurse,0,148,26
2024-06-25,S018,趙護理師,nurse,nurse,0,107,26
2024-06-25,S019,周諮詢師,consultant,consultant,0,144,26
2024-06-26,S001,陳醫師,doctor,doctor,0,39,26
2024-06-26,S002,李醫師,doctor,doctor,0,37,26
2024-06-26,S003,吳醫師,doctor,doctor,0,41,26
2024-06-26,S004,林醫師,doctor,doctor,0,51,26
2024-06-26,S005,張護理師,nurse,nurse,0,147,26
2024-06-26,S006,劉護理師,nurse,nurse,0,143,26
2024-06-26,S007,陳護理師,nurse,nurse,0,105,26
2024-06-26,S008,王美療師,therapist,therapist,0,110,26
2024-06-26,S009,林美療師,therapist,therapist,0,130,26
2024-06-26,S010,葉美療師,therapist,therapist,0,109,26
2024-06-26,S011,陳美療師,therapist,therapist,0,105,26
2024-06-26,S012,黃諮詢師,consultant,consultant,0,103,26
2024-06-26,S013,林諮詢師,consultant,consultant,0,127,26
